0	0	1	0.9247097
0.2	0	1	0.9247097
0.4	0	1	0.9247097
0.6	0	1	0.9247097
0.8	0	1	0.9247097
1	0	1	0.9247097
1.2	0	1	0.9247097
1.4	0	1	0.9247097
1.6	0	1	0.9247097
1.8	0	1	0.9247097
2	0	1	0.9247097
2.2	0	1	0.9247097
2.4	0	1	0.924709699999958
2.6	0	1	0.924709699999998
2.8	0	1	0.924709699999993
3	0	1	0.924709699999959
3.2	0	1	0.924709699999737
3.4	0	1	0.924709699998253
3.6	0	1	0.92470969998861
3.8	0	1	0.924709699929479
4	0	1	0.924709699594601
4.2	0	1	0.924709697876245
4.4	0	1	0.924709690017141
4.6	0	1	0.924709658412317
4.8	0	1	0.924709547777632
5	0	1	0.924709212549107
5.2	0	1	0.924708333869884
5.4	0	1	0.924706332603797
5.6	0	1	0.924702335689877
5.8	0	1	0.924695245565506
6	0	1	0.924683902741943
6.2	0	1	0.924667266494947
6.4	0	1	0.924644527508684
6.6	0	1	0.924615113223408
6.8	0	1	0.924578604876021
7	0	1	0.924534614101283
7.2	0	1	0.924482662095166
7.4	0	1	0.924422083850958
7.6	0	1	0.924351961036965
7.8	0	1	0.924271076522041
8	0	1	0.924177880495235
8.2	0	1	0.924070459205482
8.4	0	1	0.923946499758577
8.6	0	1	0.923803246645969
8.8	0	1	0.92363744722975
9	0	1	0.923445284266448
9.2	0	1	0.923222293890197
9.4	0	1	0.922963267476657
9.6	0	1	0.922662135612714
9.8	0	1	0.922311832094999
10	0	1	0.921904135528209
10.2	0	1	0.921429485725614
10.4	0	1	0.920876771752274
10.6	0	1	0.920233088118146
10.8	0	1	0.91948345534967
11	0	1	0.918610500980907
11.2	0	1	0.917594096959965
11.4	0	1	0.916410949634367
11.6	0	1	0.915034138957657
11.8	0	1	0.913432604478965
12	0	1	0.911570577208301
12.2	0	1	0.909406958811943
12.4	0	1	0.906894653058428
12.6	0	1	0.903979859339033
12.8	0	1	0.900601344815926
13	0	1	0.896689720736652
13.2	0	1	0.892166760133044
13.4	0	1	0.886944808877653
13.6	0	1	0.880926360119289
13.8	0	1	0.874003883349787
14	0	1	0.866060023087965
14.2	0	1	0.856968306841712
14.4	0	1	0.846594524798779
14.6	0	1	0.834798960113554
14.8	0	1	0.821439652246026
15	0	1	0.806376858117991
15.2	0	1	0.789478826948893
15.4	0	1	0.770628914507102
15.6	0	1	0.749733923645776
15.8	0	1	0.726733369205448
16	0	1	0.701609136506534
16.2	0	1	0.674394758976264
16.4	0	1	0.645183324612341
16.6	0	1	0.614132890070038
16.8	0	1	0.58146829661449
17	0	1	0.547478492518507
17.2	0	1	0.512508886299852
17.4	0	1	0.476948847846632
17.6	0	1	0.441215147723652
17.8	0	1	0.405732746075072
18	0	1	0.37091477225081
18.2	0	1	0.337143671032797
18.4	0	1	0.304755297607816
18.6	0	1	0.274027269260315
18.8	0	1	0.245172240284973
19	0	1	0.21833609904876
19.2	0	1	0.193600519826332
19.4	0	1	0.170988919558055
19.6	0	1	0.150474697448878
19.8	0	1	0.13199065100013
20	0	1	0.115438613220176
20.2	0	1	0.10069858064427
20.4	0	1	0.0876368454385663
20.6	0	1	0.0761128677627424
20.8	0	1	0.065984804545933
21	0	1	0.0571137404245967
21.2	0	1	0.0493667484778805
21.4	0	1	0.0426189508013478
21.6	0	1	0.0367547620366253
21.8	0	1	0.0316684924566998
22	0	1	0.0272644691988189
22.2	0	1	0.0234568108196614
22.4	0	1	0.020168965676155
22.6	0	1	0.0173331012743275
22.8	0	1	0.0148894110511095
23	0	1	0.0127853876133128
23.2	0	1	0.0109750972896268
23.4	0	1	0.00941847969684984
23.6	0	1	0.00808068748224167
23.8	0	1	0.00693147503949654
24	0	1	0.00594464038182585
24.2	0	1	0.00509752111263628
24.4	0	1	0.00437054324006614
24.6	0	1	0.00374682017225048
24.8	0	1	0.00321179839534103
25	0	1	0.00275294591242126
25.2	0	1	0.00235947938368941
25.4	0	1	0.00202212596314066
25.6	0	1	0.00173291600567516
25.8	0	1	0.00148500307136867
26	0	1	0.00127250794540945
26.2	0	1	0.0010903836985654
26.4	0	1	0.00093429911773224
26.6	0	1	0.000800538128616468
26.8	0	1	0.000685913106630687
27	0	1	0.000587690224235771
27.2	0	1	0.000503525211889677
27.4	0	1	0.000431408115440179
27.6	0	1	0.000369615816046331
27.8	0	1	0.000316671240945254
28	0	1	0.00027130833618616
28.2	0	1	0.000232441997653043
28.4	0	1	0.000199142266032348
28.6	0	1	0.00017061218660408
28.8	0	1	0.000146168817432124
29	0	1	0.000125226941213974
29.2	0	1	0.000107285098087995
29.4	0	1	9.19136102738305e-05
29.6	0	1	7.87443156685663e-05
29.8	0	1	6.74617673909195e-05
30	0	1	5.7795690571405e-05
30.2	0	1	4.95145172515477e-05
30.4	0	1	4.24198456372427e-05
30.6	0	1	3.63416918006676e-05
30.8	0	1	3.11344206739284e-05
31	0	1	2.66732592923979e-05
31.2	0	1	2.28513090670956e-05
31.4	0	1	1.95769857402883e-05
31.6	0	1	1.67718258545779e-05
31.8	0	1	1.43686072999749e-05
32	0	1	1.23097390020144e-05
32.2	0	1	1.05458812250658e-05
32.4	0	1	9.03476348257382e-06
32.6	0	1	7.74017176274899e-06
32.8	0	1	6.6310808263248e-06
33	0	1	5.68091080077604e-06
33.2	0	1	4.86689027312526e-06
33.4	0	1	4.16951062509607e-06
33.6	0	1	3.57205854206732e-06
33.8	0	1	3.06021550111613e-06
34	0	1	2.62171463893957e-06
34.2	0	1	2.24604678267237e-06
34.4	0	1	1.92420860056775e-06
34.6	0	1	1.64848683570362e-06
34.8	0	1	1.41227345651362e-06
35	0	1	1.20990729191028e-06
35.2	0	1	1.03653835759054e-06
35.4	0	1	8.88011622790508e-07
35.6	0	1	7.60767431717824e-07
35.8	0	1	6.51756192127095e-07
36	0	1	5.5836528889408e-07
36.2	0	1	4.7835646976857e-07
36.4	0	1	4.09812203505666e-07
36.6	0	1	3.51089722738784e-07
36.8	0	1	3.00781653805871e-07
37	0	1	2.57682286619598e-07
37.2	0	1	2.20758678226574e-07
37.4	0	1	1.89125897831488e-07
37.6	0	1	1.62025816097255e-07
37.8	0	1	1.38808937788504e-07
38	0	1	1.18918834224324e-07
38.2	0	1	1.01878807612366e-07
38.4	0	1	8.72804671869787e-08
38.6	0	1	7.47739409279191e-08
38.8	0	1	6.40594901568647e-08
39	0	1	5.48803263944464e-08
39.2	0	1	4.70164561727771e-08
39.4	0	1	4.02794095855086e-08
39.6	0	1	3.45077229013668e-08
39.8	0	1	2.95630683266879e-08
40	0	1	2.53269393235556e-08
40.2	0	1	2.1697810770327e-08
40.4	0	1	1.85887042425392e-08
40.6	0	1	1.59251056786047e-08
40.8	0	1	1.36431773656298e-08
41	0	1	1.16882293843545e-08
41.2	0	1	1.00134084357606e-08
41.4	0	1	8.57857451741495e-09
41.6	0	1	7.34933991441977e-09
41.8	0	1	6.29624385961591e-09
0	1	2	0.9247097
0.2	1	2	0.9247097
0.4	1	2	0.9247097
0.6	1	2	0.9247097
0.8	1	2	0.9247097
1	1	2	0.9247097
1.2	1	2	0.9247097
1.4	1	2	0.9247097
1.6	1	2	0.9247097
1.8	1	2	0.9247097
2	1	2	0.9247097
2.2	1	2	0.9247097
2.4	1	2	0.924709699999603
2.6	1	2	0.924709699999992
2.8	1	2	0.924709699999943
3	1	2	0.924709699999575
3.2	1	2	0.924709699996911
3.4	1	2	0.924709699978538
3.6	1	2	0.924709699859636
3.8	1	2	0.924709699148777
4	1	2	0.924709695281702
4.2	1	2	0.924709676417608
4.4	1	2	0.924709594988829
4.6	1	2	0.924709287309013
4.8	1	2	0.92470827704245
5	1	2	0.924705402553253
5.2	1	2	0.924698300716206
5.4	1	2	0.924682960494266
5.6	1	2	0.924653673009846
5.8	1	2	0.924603558161758
6	1	2	0.924525487302961
6.2	1	2	0.924412954493319
6.4	1	2	0.92426050212424
6.6	1	2	0.924063589823612
6.8	1	2	0.923818056786531
7	1	2	0.923519420190409
7.2	1	2	0.923162199929128
7.4	1	2	0.922739357059232
7.6	1	2	0.922241849798063
7.8	1	2	0.921658267890808
8	1	2	0.920974495427062
8.2	1	2	0.920173358256121
8.4	1	2	0.919234223337289
8.6	1	2	0.91813252775244
8.8	1	2	0.916839222894639
9	1	2	0.915320124800982
9.2	1	2	0.913535165750155
9.4	1	2	0.911437546259281
9.6	1	2	0.908972791590942
9.8	1	2	0.906077723854788
10	1	2	0.902679370784528
10.2	1	2	0.898693846351098
10.4	1	2	0.894025257627605
10.6	1	2	0.888564717788975
10.8	1	2	0.882189577595465
11	1	2	0.874763027354245
11.2	1	2	0.866134267191313
11.4	1	2	0.856139492549862
11.6	1	2	0.844603988235887
11.8	1	2	0.831345658040022
12	1	2	0.816180322964447
12.2	1	2	0.798929079257439
12.4	1	2	0.779427894153262
12.6	1	2	0.757539409584804
12.8	1	2	0.733166608154669
13	1	2	0.70626757774018
13.2	1	2	0.676870131274634
13.4	1	2	0.645084579636044
13.6	1	2	0.611112642620244
13.8	1	2	0.575250460148046
14	1	2	0.537884054160347
14.2	1	2	0.499476431405181
14.4	1	2	0.460546719530033
14.6	1	2	0.421643064847116
14.8	1	2	0.383312169658409
15	1	2	0.346068998990391
15.2	1	2	0.31037015322905
15.4	1	2	0.276593694245091
15.6	1	2	0.245027031539679
15.8	1	2	0.215863138696414
